corpus     : 1,115,394 characters, vocab 65
model      : 4 layers, 4 heads, 128 dim
parallelism: 8 workers x 3 sequences = batch 24

parameters : 142 tensors

training...

step  3620/25000 | loss  1.773 |  1.12 steps/s | ETA 317.6 min
step  3630/25000 | loss  1.754 |  1.12 steps/s | ETA 317.4 min
step  3640/25000 | loss  1.779 |  1.12 steps/s | ETA 317.2 min
step  3650/25000 | loss  1.725 |  1.12 steps/s | ETA 317.0 min
step  3660/25000 | loss  1.745 |  1.12 steps/s | ETA 316.8 min
step  3670/25000 | loss  1.777 |  1.12 steps/s | ETA 316.7 min
step  3680/25000 | loss  1.765 |  1.12 steps/s | ETA 316.5 min
step  3690/25000 | loss  1.824 |  1.12 steps/s | ETA 316.3 min
step  3700/25000 | loss  1.766 |  1.12 steps/s | ETA 316.1 min
step  3710/25000 | loss  1.754 |  1.12 steps/s | ETA 315.9 min
step  3720/25000 | loss  1.791 |  1.12 steps/s | ETA 315.7 min
step  3730/25000 | loss  1.769 |  1.12 steps/s | ETA 315.6 min
step  3740/25000 | loss  1.741 |  1.12 steps/s | ETA 315.4 min
step  3750/25000 | loss  1.755 |  1.12 steps/s | ETA 315.2 min
step  3760/25000 | loss  1.759 |  1.12 steps/s | ETA 315.0 min
step  3770/25000 | loss  1.779 |  1.12 steps/s | ETA 314.8 min
step  3780/25000 | loss  1.780 |  1.12 steps/s | ETA 314.6 min
step  3790/25000 | loss  1.775 |  1.12 steps/s | ETA 314.5 min
step  3800/25000 | loss  1.751 |  1.12 steps/s | ETA 314.3 min
step  3810/25000 | loss  1.721 |  1.12 steps/s | ETA 314.1 min
step  3820/25000 | loss  1.713 |  1.12 steps/s | ETA 313.9 min
step  3830/25000 | loss  1.726 |  1.12 steps/s | ETA 313.7 min
step  3840/25000 | loss  1.762 |  1.12 steps/s | ETA 313.6 min
step  3850/25000 | loss  1.767 |  1.12 steps/s | ETA 313.4 min
step  3860/25000 | loss  1.781 |  1.12 steps/s | ETA 313.2 min
step  3870/25000 | loss  1.762 |  1.13 steps/s | ETA 313.0 min
step  3880/25000 | loss  1.765 |  1.13 steps/s | ETA 312.8 min
step  3890/25000 | loss  1.754 |  1.13 steps/s | ETA 312.7 min
step  3900/25000 | loss  1.707 |  1.13 steps/s | ETA 312.5 min
step  3910/25000 | loss  1.768 |  1.13 steps/s | ETA 312.4 min
step  3920/25000 | loss  1.776 |  1.13 steps/s | ETA 312.2 min
step  3930/25000 | loss  1.770 |  1.13 steps/s | ETA 312.0 min
step  3940/25000 | loss  1.701 |  1.13 steps/s | ETA 311.8 min
step  3950/25000 | loss  1.738 |  1.13 steps/s | ETA 311.7 min
step  3960/25000 | loss  1.786 |  1.13 steps/s | ETA 311.5 min
step  3970/25000 | loss  1.768 |  1.13 steps/s | ETA 311.3 min
step  3980/25000 | loss  1.782 |  1.13 steps/s | ETA 311.1 min
step  3990/25000 | loss  1.753 |  1.13 steps/s | ETA 311.0 min
step  4000/25000 | loss  1.747 |  1.13 steps/s | ETA 310.8 min

--- sample ---
TUUSER:
'Pet trought is in the chull hard:
Sut my huself ssor; with arm our souls,
I must rere me showath, I your thouges the toender themett
Lord in their to for in so firm,
Andser and here sonmers, been all are the holls
Sown our libelit mess mell me gentlement
ele, your were o
--- end ---

step  4010/25000 | loss  1.766 |  1.11 steps/s | ETA 314.0 min
step  4020/25000 | loss  1.760 |  1.11 steps/s | ETA 313.8 min
step  4030/25000 | loss  1.712 |  1.11 steps/s | ETA 313.5 min
step  4040/25000 | loss  1.759 |  1.11 steps/s | ETA 313.3 min
step  4050/25000 | loss  1.754 |  1.12 steps/s | ETA 313.1 min
step  4060/25000 | loss  1.718 |  1.12 steps/s | ETA 312.9 min
step  4070/25000 | loss  1.738 |  1.12 steps/s | ETA 312.7 min
step  4080/25000 | loss  1.771 |  1.12 steps/s | ETA 312.5 min
step  4090/25000 | loss  1.779 |  1.12 steps/s | ETA 312.2 min
step  4100/25000 | loss  1.757 |  1.12 steps/s | ETA 312.0 min
step  4110/25000 | loss  1.757 |  1.12 steps/s | ETA 311.8 min
step  4120/25000 | loss  1.733 |  1.12 steps/s | ETA 311.6 min
step  4130/25000 | loss  1.763 |  1.12 steps/s | ETA 311.4 min
step  4140/25000 | loss  1.744 |  1.12 steps/s | ETA 311.2 min
step  4150/25000 | loss  1.760 |  1.12 steps/s | ETA 310.9 min
step  4160/25000 | loss  1.715 |  1.12 steps/s | ETA 310.7 min
step  4170/25000 | loss  1.716 |  1.12 steps/s | ETA 310.5 min
step  4180/25000 | loss  1.794 |  1.12 steps/s | ETA 310.3 min
step  4190/25000 | loss  1.753 |  1.12 steps/s | ETA 310.1 min
step  4200/25000 | loss  1.698 |  1.12 steps/s | ETA 310.0 min
step  4210/25000 | loss  1.750 |  1.12 steps/s | ETA 309.8 min
step  4220/25000 | loss  1.716 |  1.12 steps/s | ETA 309.6 min
step  4230/25000 | loss  1.715 |  1.12 steps/s | ETA 309.4 min
step  4240/25000 | loss  1.743 |  1.12 steps/s | ETA 309.2 min
step  4250/25000 | loss  1.713 |  1.12 steps/s | ETA 309.1 min
step  4260/25000 | loss  1.717 |  1.12 steps/s | ETA 308.9 min
step  4270/25000 | loss  1.736 |  1.12 steps/s | ETA 308.7 min
step  4280/25000 | loss  1.677 |  1.12 steps/s | ETA 308.5 min
step  4290/25000 | loss  1.693 |  1.12 steps/s | ETA 308.4 min
step  4300/25000 | loss  1.689 |  1.12 steps/s | ETA 308.2 min
step  4310/25000 | loss  1.715 |  1.12 steps/s | ETA 308.1 min
step  4320/25000 | loss  1.758 |  1.12 steps/s | ETA 307.9 min
step  4330/25000 | loss  1.726 |  1.12 steps/s | ETA 307.7 min
step  4340/25000 | loss  1.751 |  1.12 steps/s | ETA 307.6 min
step  4350/25000 | loss  1.756 |  1.12 steps/s | ETA 307.4 min
step  4360/25000 | loss  1.700 |  1.12 steps/s | ETA 307.2 min
step  4370/25000 | loss  1.738 |  1.12 steps/s | ETA 307.1 min
step  4380/25000 | loss  1.746 |  1.12 steps/s | ETA 306.9 min
step  4390/25000 | loss  1.736 |  1.12 steps/s | ETA 306.8 min
step  4400/25000 | loss  1.754 |  1.12 steps/s | ETA 306.6 min
step  4410/25000 | loss  1.732 |  1.12 steps/s | ETA 306.4 min
step  4420/25000 | loss  1.764 |  1.12 steps/s | ETA 306.3 min
step  4430/25000 | loss  1.739 |  1.12 steps/s | ETA 306.1 min
step  4440/25000 | loss  1.725 |  1.12 steps/s | ETA 305.9 min
step  4450/25000 | loss  1.697 |  1.12 steps/s | ETA 305.8 min
step  4460/25000 | loss  1.705 |  1.12 steps/s | ETA 305.6 min
step  4470/25000 | loss  1.720 |  1.12 steps/s | ETA 305.4 min
step  4480/25000 | loss  1.714 |  1.12 steps/s | ETA 305.3 min
step  4490/25000 | loss  1.726 |  1.12 steps/s | ETA 305.1 min
step  4500/25000 | loss  1.732 |  1.12 steps/s | ETA 305.0 min
step  4510/25000 | loss  1.717 |  1.12 steps/s | ETA 304.8 min
step  4520/25000 | loss  1.733 |  1.12 steps/s | ETA 304.7 min
step  4530/25000 | loss  1.725 |  1.12 steps/s | ETA 304.5 min
step  4540/25000 | loss  1.734 |  1.12 steps/s | ETA 304.3 min
step  4550/25000 | loss  1.737 |  1.12 steps/s | ETA 304.2 min
step  4560/25000 | loss  1.740 |  1.12 steps/s | ETA 304.0 min
step  4570/25000 | loss  1.721 |  1.12 steps/s | ETA 303.8 min
step  4580/25000 | loss  1.709 |  1.12 steps/s | ETA 303.7 min
step  4590/25000 | loss  1.761 |  1.12 steps/s | ETA 303.5 min
step  4600/25000 | loss  1.720 |  1.12 steps/s | ETA 303.4 min
step  4610/25000 | loss  1.707 |  1.12 steps/s | ETA 303.2 min
step  4620/25000 | loss  1.708 |  1.12 steps/s | ETA 303.0 min
step  4630/25000 | loss  1.762 |  1.12 steps/s | ETA 302.9 min
step  4640/25000 | loss  1.776 |  1.12 steps/s | ETA 302.7 min
step  4650/25000 | loss  1.737 |  1.12 steps/s | ETA 302.5 min
step  4660/25000 | loss  1.724 |  1.12 steps/s | ETA 302.4 min
step  4670/25000 | loss  1.722 |  1.12 steps/s | ETA 302.2 min
step  4680/25000 | loss  1.745 |  1.12 steps/s | ETA 302.1 min
step  4690/25000 | loss  1.733 |  1.12 steps/s | ETA 301.9 min
step  4700/25000 | loss  1.736 |  1.12 steps/s | ETA 301.7 min
step  4710/25000 | loss  1.708 |  1.12 steps/s | ETA 301.6 min
step  4720/25000 | loss  1.724 |  1.12 steps/s | ETA 301.4 min
step  4730/25000 | loss  1.693 |  1.12 steps/s | ETA 301.2 min
step  4740/25000 | loss  1.695 |  1.12 steps/s | ETA 301.1 min
step  4750/25000 | loss  1.745 |  1.12 steps/s | ETA 300.9 min
step  4760/25000 | loss  1.749 |  1.12 steps/s | ETA 300.8 min
step  4770/25000 | loss  1.753 |  1.12 steps/s | ETA 300.6 min
step  4780/25000 | loss  1.749 |  1.12 steps/s | ETA 300.4 min
step  4790/25000 | loss  1.738 |  1.12 steps/s | ETA 300.3 min
step  4800/25000 | loss  1.699 |  1.12 steps/s | ETA 300.1 min
step  4810/25000 | loss  1.669 |  1.12 steps/s | ETA 300.0 min
step  4820/25000 | loss  1.640 |  1.12 steps/s | ETA 299.8 min
step  4830/25000 | loss  1.627 |  1.12 steps/s | ETA 299.6 min
step  4840/25000 | loss  1.727 |  1.12 steps/s | ETA 299.5 min
step  4850/25000 | loss  1.764 |  1.12 steps/s | ETA 299.3 min
step  4860/25000 | loss  1.735 |  1.12 steps/s | ETA 299.1 min
step  4870/25000 | loss  1.744 |  1.12 steps/s | ETA 299.0 min
step  4880/25000 | loss  1.725 |  1.12 steps/s | ETA 298.8 min
step  4890/25000 | loss  1.757 |  1.12 steps/s | ETA 298.7 min
step  4900/25000 | loss  1.740 |  1.12 steps/s | ETA 298.5 min
step  4910/25000 | loss  1.714 |  1.12 steps/s | ETA 298.3 min
step  4920/25000 | loss  1.719 |  1.12 steps/s | ETA 298.2 min
step  4930/25000 | loss  1.724 |  1.12 steps/s | ETA 298.0 min
step  4940/25000 | loss  1.727 |  1.12 steps/s | ETA 297.8 min
step  4950/25000 | loss  1.709 |  1.12 steps/s | ETA 297.7 min
step  4960/25000 | loss  1.732 |  1.12 steps/s | ETA 297.5 min
step  4970/25000 | loss  1.715 |  1.12 steps/s | ETA 297.4 min
step  4980/25000 | loss  1.695 |  1.12 steps/s | ETA 297.2 min
step  4990/25000 | loss  1.680 |  1.12 steps/s | ETA 297.1 min
step  5000/25000 | loss  1.696 |  1.12 steps/s | ETA 296.9 min

--- sample ---
DUKE in Oxflamed shall with time dost the remost
Engle once, the tagest clifs,
I make or with the parre infirm the father last on they peeast in will be tell toede tement.

First Since the light!

Which as the know and babert the granted,
Wo this that's once a
extisel by that you
--- end ---

step  5010/25000 | loss  1.726 |  1.11 steps/s | ETA 299.3 min
step  5020/25000 | loss  1.734 |  1.11 steps/s | ETA 299.1 min
step  5030/25000 | loss  1.744 |  1.11 steps/s | ETA 298.9 min
step  5040/25000 | loss  1.720 |  1.11 steps/s | ETA 298.7 min
step  5050/25000 | loss  1.711 |  1.11 steps/s | ETA 298.5 min
step  5060/25000 | loss  1.723 |  1.11 steps/s | ETA 298.3 min
step  5070/25000 | loss  1.724 |  1.11 steps/s | ETA 298.1 min
step  5080/25000 | loss  1.730 |  1.11 steps/s | ETA 297.9 min
step  5090/25000 | loss  1.696 |  1.11 steps/s | ETA 297.7 min
step  5100/25000 | loss  1.698 |  1.11 steps/s | ETA 297.5 min
step  5110/25000 | loss  1.686 |  1.11 steps/s | ETA 297.3 min
step  5120/25000 | loss  1.703 |  1.11 steps/s | ETA 297.2 min
step  5130/25000 | loss  1.709 |  1.12 steps/s | ETA 297.0 min
step  5140/25000 | loss  1.715 |  1.12 steps/s | ETA 296.8 min
step  5150/25000 | loss  1.693 |  1.12 steps/s | ETA 296.6 min
step  5160/25000 | loss  1.684 |  1.12 steps/s | ETA 296.4 min
step  5170/25000 | loss  1.677 |  1.12 steps/s | ETA 296.2 min
step  5180/25000 | loss  1.695 |  1.12 steps/s | ETA 296.0 min
step  5190/25000 | loss  1.730 |  1.12 steps/s | ETA 295.8 min
step  5200/25000 | loss  1.710 |  1.12 steps/s | ETA 295.7 min
step  5210/25000 | loss  1.711 |  1.12 steps/s | ETA 295.5 min
step  5220/25000 | loss  1.716 |  1.12 steps/s | ETA 295.3 min
step  5230/25000 | loss  1.695 |  1.12 steps/s | ETA 295.2 min
step  5240/25000 | loss  1.652 |  1.12 steps/s | ETA 295.0 min
step  5250/25000 | loss  1.699 |  1.12 steps/s | ETA 294.9 min
step  5260/25000 | loss  1.709 |  1.12 steps/s | ETA 294.7 min
step  5270/25000 | loss  1.708 |  1.12 steps/s | ETA 294.5 min
step  5280/25000 | loss  1.690 |  1.12 steps/s | ETA 294.4 min
step  5290/25000 | loss  1.703 |  1.12 steps/s | ETA 294.2 min
step  5300/25000 | loss  1.673 |  1.12 steps/s | ETA 294.1 min
step  5310/25000 | loss  1.679 |  1.12 steps/s | ETA 293.9 min
step  5320/25000 | loss  1.683 |  1.12 steps/s | ETA 293.7 min
step  5330/25000 | loss  1.678 |  1.12 steps/s | ETA 293.6 min
step  5340/25000 | loss  1.642 |  1.12 steps/s | ETA 293.4 min
step  5350/25000 | loss  1.700 |  1.12 steps/s | ETA 293.3 min
step  5360/25000 | loss  1.674 |  1.12 steps/s | ETA 293.1 min
step  5370/25000 | loss  1.712 |  1.12 steps/s | ETA 293.0 min
step  5380/25000 | loss  1.692 |  1.12 steps/s | ETA 292.8 min
step  5390/25000 | loss  1.636 |  1.12 steps/s | ETA 292.7 min
step  5400/25000 | loss  1.660 |  1.12 steps/s | ETA 292.5 min
step  5410/25000 | loss  1.708 |  1.12 steps/s | ETA 292.4 min
step  5420/25000 | loss  1.691 |  1.12 steps/s | ETA 292.2 min
step  5430/25000 | loss  1.662 |  1.12 steps/s | ETA 292.1 min
step  5440/25000 | loss  1.673 |  1.12 steps/s | ETA 291.9 min
step  5450/25000 | loss  1.683 |  1.12 steps/s | ETA 291.8 min
step  5460/25000 | loss  1.687 |  1.12 steps/s | ETA 291.6 min
step  5470/25000 | loss  1.673 |  1.12 steps/s | ETA 291.5 min
step  5480/25000 | loss  1.669 |  1.12 steps/s | ETA 291.3 min
step  5490/25000 | loss  1.654 |  1.12 steps/s | ETA 291.2 min
step  5500/25000 | loss  1.692 |  1.12 steps/s | ETA 291.0 min
step  5510/25000 | loss  1.724 |  1.12 steps/s | ETA 290.9 min
step  5520/25000 | loss  1.691 |  1.12 steps/s | ETA 290.7 min
step  5530/25000 | loss  1.658 |  1.12 steps/s | ETA 290.6 min
step  5540/25000 | loss  1.723 |  1.12 steps/s | ETA 290.4 min
step  5550/25000 | loss  1.704 |  1.12 steps/s | ETA 290.3 min
step  5560/25000 | loss  1.667 |  1.12 steps/s | ETA 290.1 min
step  5570/25000 | loss  1.669 |  1.12 steps/s | ETA 289.9 min
step  5580/25000 | loss  1.667 |  1.12 steps/s | ETA 289.8 min
step  5590/25000 | loss  1.685 |  1.12 steps/s | ETA 289.6 min
step  5600/25000 | loss  1.712 |  1.12 steps/s | ETA 289.5 min
step  5610/25000 | loss  1.719 |  1.12 steps/s | ETA 289.3 min
step  5620/25000 | loss  1.662 |  1.12 steps/s | ETA 289.1 min
step  5630/25000 | loss  1.666 |  1.12 steps/s | ETA 289.0 min
step  5640/25000 | loss  1.693 |  1.12 steps/s | ETA 288.8 min
step  5650/25000 | loss  1.682 |  1.12 steps/s | ETA 288.7 min
step  5660/25000 | loss  1.671 |  1.12 steps/s | ETA 288.5 min
step  5670/25000 | loss  1.668 |  1.12 steps/s | ETA 288.4 min
step  5680/25000 | loss  1.676 |  1.12 steps/s | ETA 288.2 min
step  5690/25000 | loss  1.697 |  1.12 steps/s | ETA 288.1 min
step  5700/25000 | loss  1.684 |  1.12 steps/s | ETA 287.9 min
step  5710/25000 | loss  1.714 |  1.12 steps/s | ETA 287.7 min
step  5720/25000 | loss  1.735 |  1.12 steps/s | ETA 287.6 min
step  5730/25000 | loss  1.712 |  1.12 steps/s | ETA 287.4 min
step  5740/25000 | loss  1.659 |  1.12 steps/s | ETA 287.3 min
step  5750/25000 | loss  1.664 |  1.12 steps/s | ETA 287.1 min
step  5760/25000 | loss  1.669 |  1.12 steps/s | ETA 286.9 min
step  5770/25000 | loss  1.630 |  1.12 steps/s | ETA 286.8 min
step  5780/25000 | loss  1.674 |  1.12 steps/s | ETA 286.6 min
step  5790/25000 | loss  1.672 |  1.12 steps/s | ETA 286.5 min
step  5800/25000 | loss  1.714 |  1.12 steps/s | ETA 286.3 min
step  5810/25000 | loss  1.704 |  1.12 steps/s | ETA 286.2 min
step  5820/25000 | loss  1.698 |  1.12 steps/s | ETA 286.0 min
step  5830/25000 | loss  1.681 |  1.12 steps/s | ETA 285.8 min
step  5840/25000 | loss  1.683 |  1.12 steps/s | ETA 285.7 min
step  5850/25000 | loss  1.658 |  1.12 steps/s | ETA 285.5 min
step  5860/25000 | loss  1.678 |  1.12 steps/s | ETA 285.4 min
step  5870/25000 | loss  1.630 |  1.12 steps/s | ETA 285.2 min
step  5880/25000 | loss  1.650 |  1.12 steps/s | ETA 285.0 min
step  5890/25000 | loss  1.670 |  1.12 steps/s | ETA 284.9 min
step  5900/25000 | loss  1.694 |  1.12 steps/s | ETA 284.7 min
step  5910/25000 | loss  1.695 |  1.12 steps/s | ETA 284.6 min
step  5920/25000 | loss  1.709 |  1.12 steps/s | ETA 284.4 min
step  5930/25000 | loss  1.698 |  1.12 steps/s | ETA 284.3 min
step  5940/25000 | loss  1.709 |  1.12 steps/s | ETA 284.1 min
step  5950/25000 | loss  1.687 |  1.12 steps/s | ETA 283.9 min
step  5960/25000 | loss  1.666 |  1.12 steps/s | ETA 283.8 min
step  5970/25000 | loss  1.703 |  1.12 steps/s | ETA 283.6 min
step  5980/25000 | loss  1.714 |  1.12 steps/s | ETA 283.4 min
step  5990/25000 | loss  1.690 |  1.12 steps/s | ETA 283.3 min
step  6000/25000 | loss  1.670 |  1.12 steps/s | ETA 283.1 min

--- sample ---
ISABELLLA:
In love be gast is earthnesss part?
Where follls be a mow resian end contry liet, I under to forces,
Thou sthank entweer of speeak some tits to wither,
BevAnge of ends bett stong me Isanted
Unslenss you conty my donst ruddder stand to theem,
That so hast by of mall on 
--- end ---

step  6010/25000 | loss  1.677 |  1.11 steps/s | ETA 285.0 min
step  6020/25000 | loss  1.684 |  1.11 steps/s | ETA 284.8 min
step  6030/25000 | loss  1.680 |  1.11 steps/s | ETA 284.6 min
step  6040/25000 | loss  1.662 |  1.11 steps/s | ETA 284.4 min
step  6050/25000 | loss  1.665 |  1.11 steps/s | ETA 284.2 min
step  6060/25000 | loss  1.686 |  1.11 steps/s | ETA 284.0 min
step  6070/25000 | loss  1.677 |  1.11 steps/s | ETA 283.8 min
step  6080/25000 | loss  1.658 |  1.11 steps/s | ETA 283.7 min
step  6090/25000 | loss  1.639 |  1.11 steps/s | ETA 283.5 min
step  6100/25000 | loss  1.653 |  1.11 steps/s | ETA 283.3 min
step  6110/25000 | loss  1.679 |  1.11 steps/s | ETA 283.1 min
step  6120/25000 | loss  1.661 |  1.11 steps/s | ETA 282.9 min
step  6130/25000 | loss  1.656 |  1.11 steps/s | ETA 282.7 min
step  6140/25000 | loss  1.665 |  1.11 steps/s | ETA 282.5 min
step  6150/25000 | loss  1.641 |  1.11 steps/s | ETA 282.4 min
step  6160/25000 | loss  1.659 |  1.11 steps/s | ETA 282.2 min
step  6170/25000 | loss  1.687 |  1.11 steps/s | ETA 282.0 min
step  6180/25000 | loss  1.678 |  1.11 steps/s | ETA 281.8 min
step  6190/25000 | loss  1.660 |  1.11 steps/s | ETA 281.6 min
step  6200/25000 | loss  1.680 |  1.11 steps/s | ETA 281.4 min
step  6210/25000 | loss  1.655 |  1.11 steps/s | ETA 281.2 min
step  6220/25000 | loss  1.680 |  1.11 steps/s | ETA 281.0 min
step  6230/25000 | loss  1.692 |  1.11 steps/s | ETA 280.9 min
step  6240/25000 | loss  1.695 |  1.11 steps/s | ETA 280.7 min
step  6250/25000 | loss  1.672 |  1.11 steps/s | ETA 280.5 min
step  6260/25000 | loss  1.666 |  1.11 steps/s | ETA 280.3 min
step  6270/25000 | loss  1.688 |  1.11 steps/s | ETA 280.1 min
step  6280/25000 | loss  1.650 |  1.11 steps/s | ETA 279.9 min
step  6290/25000 | loss  1.685 |  1.11 steps/s | ETA 279.8 min
step  6300/25000 | loss  1.713 |  1.11 steps/s | ETA 279.6 min
step  6310/25000 | loss  1.687 |  1.11 steps/s | ETA 279.4 min
step  6320/25000 | loss  1.693 |  1.11 steps/s | ETA 279.2 min
step  6330/25000 | loss  1.684 |  1.12 steps/s | ETA 279.1 min
step  6340/25000 | loss  1.685 |  1.12 steps/s | ETA 278.9 min
step  6350/25000 | loss  1.674 |  1.12 steps/s | ETA 278.7 min
step  6360/25000 | loss  1.671 |  1.12 steps/s | ETA 278.5 min
step  6370/25000 | loss  1.654 |  1.12 steps/s | ETA 278.3 min
step  6380/25000 | loss  1.676 |  1.12 steps/s | ETA 278.1 min
step  6390/25000 | loss  1.625 |  1.12 steps/s | ETA 278.0 min
step  6400/25000 | loss  1.663 |  1.12 steps/s | ETA 277.8 min
step  6410/25000 | loss  1.664 |  1.12 steps/s | ETA 277.6 min
step  6420/25000 | loss  1.610 |  1.12 steps/s | ETA 277.4 min
step  6430/25000 | loss  1.631 |  1.12 steps/s | ETA 277.2 min
step  6440/25000 | loss  1.642 |  1.12 steps/s | ETA 277.1 min
step  6450/25000 | loss  1.653 |  1.12 steps/s | ETA 276.9 min
step  6460/25000 | loss  1.627 |  1.12 steps/s | ETA 276.7 min
step  6470/25000 | loss  1.653 |  1.12 steps/s | ETA 276.5 min
step  6480/25000 | loss  1.645 |  1.12 steps/s | ETA 276.3 min
step  6490/25000 | loss  1.637 |  1.12 steps/s | ETA 276.2 min
step  6500/25000 | loss  1.659 |  1.12 steps/s | ETA 276.0 min
step  6510/25000 | loss  1.668 |  1.12 steps/s | ETA 275.8 min
step  6520/25000 | loss  1.688 |  1.12 steps/s | ETA 275.6 min
step  6530/25000 | loss  1.692 |  1.12 steps/s | ETA 275.5 min
step  6540/25000 | loss  1.685 |  1.12 steps/s | ETA 275.3 min
step  6550/25000 | loss  1.664 |  1.12 steps/s | ETA 275.1 min
step  6560/25000 | loss  1.646 |  1.12 steps/s | ETA 274.9 min
step  6570/25000 | loss  1.676 |  1.12 steps/s | ETA 274.8 min
step  6580/25000 | loss  1.696 |  1.12 steps/s | ETA 274.6 min
step  6590/25000 | loss  1.692 |  1.12 steps/s | ETA 274.4 min
step  6600/25000 | loss  1.665 |  1.12 steps/s | ETA 274.2 min
step  6610/25000 | loss  1.647 |  1.12 steps/s | ETA 274.1 min
step  6620/25000 | loss  1.634 |  1.12 steps/s | ETA 273.9 min
step  6630/25000 | loss  1.616 |  1.12 steps/s | ETA 273.8 min
step  6640/25000 | loss  1.679 |  1.12 steps/s | ETA 273.6 min
step  6650/25000 | loss  1.679 |  1.12 steps/s | ETA 273.4 min
step  6660/25000 | loss  1.646 |  1.12 steps/s | ETA 273.3 min
step  6670/25000 | loss  1.617 |  1.12 steps/s | ETA 273.1 min
step  6680/25000 | loss  1.642 |  1.12 steps/s | ETA 272.9 min
step  6690/25000 | loss  1.662 |  1.12 steps/s | ETA 272.8 min
step  6700/25000 | loss  1.660 |  1.12 steps/s | ETA 272.6 min
step  6710/25000 | loss  1.605 |  1.12 steps/s | ETA 272.5 min
step  6720/25000 | loss  1.622 |  1.12 steps/s | ETA 272.3 min
step  6730/25000 | loss  1.655 |  1.12 steps/s | ETA 272.1 min
step  6740/25000 | loss  1.650 |  1.12 steps/s | ETA 272.0 min
step  6750/25000 | loss  1.612 |  1.12 steps/s | ETA 271.8 min
step  6760/25000 | loss  1.676 |  1.12 steps/s | ETA 271.7 min
step  6770/25000 | loss  1.662 |  1.12 steps/s | ETA 271.5 min
step  6780/25000 | loss  1.637 |  1.12 steps/s | ETA 271.3 min
step  6790/25000 | loss  1.645 |  1.12 steps/s | ETA 271.2 min
step  6800/25000 | loss  1.666 |  1.12 steps/s | ETA 271.0 min
step  6810/25000 | loss  1.652 |  1.12 steps/s | ETA 270.8 min
step  6820/25000 | loss  1.659 |  1.12 steps/s | ETA 270.7 min
step  6830/25000 | loss  1.675 |  1.12 steps/s | ETA 270.5 min
step  6840/25000 | loss  1.644 |  1.12 steps/s | ETA 270.3 min
step  6850/25000 | loss  1.656 |  1.12 steps/s | ETA 270.2 min
step  6860/25000 | loss  1.672 |  1.12 steps/s | ETA 270.0 min
step  6870/25000 | loss  1.646 |  1.12 steps/s | ETA 269.8 min
step  6880/25000 | loss  1.648 |  1.12 steps/s | ETA 269.7 min
step  6890/25000 | loss  1.692 |  1.12 steps/s | ETA 269.5 min
step  6900/25000 | loss  1.659 |  1.12 steps/s | ETA 269.3 min
step  6910/25000 | loss  1.615 |  1.12 steps/s | ETA 269.2 min
step  6920/25000 | loss  1.638 |  1.12 steps/s | ETA 269.0 min
step  6930/25000 | loss  1.639 |  1.12 steps/s | ETA 268.8 min
step  6940/25000 | loss  1.600 |  1.12 steps/s | ETA 268.7 min
step  6950/25000 | loss  1.568 |  1.12 steps/s | ETA 268.5 min
step  6960/25000 | loss  1.630 |  1.12 steps/s | ETA 268.3 min
step  6970/25000 | loss  1.652 |  1.12 steps/s | ETA 268.2 min
step  6980/25000 | loss  1.632 |  1.12 steps/s | ETA 268.0 min
step  6990/25000 | loss  1.667 |  1.12 steps/s | ETA 267.9 min
step  7000/25000 | loss  1.660 |  1.12 steps/s | ETA 267.7 min

--- sample ---
EEDWUKE OF YORK:
Not came I may rek thy givaly Here's sorrro ent?

PETRUCHIO:
Away, and mock my house about of thou spoke be my It may,
Where it be a mony mean, I'll be statin';
With my deather honour, forth,
Care thy man'd to guils my itt suufteal e thou of here!
What keeposison
--- end ---

step  7010/25000 | loss  1.640 |  1.11 steps/s | ETA 269.2 min
step  7020/25000 | loss  1.668 |  1.11 steps/s | ETA 269.0 min
step  7030/25000 | loss  1.666 |  1.11 steps/s | ETA 268.8 min
step  7040/25000 | loss  1.644 |  1.11 steps/s | ETA 268.6 min
step  7050/25000 | loss  1.633 |  1.11 steps/s | ETA 268.5 min
step  7060/25000 | loss  1.669 |  1.11 steps/s | ETA 268.3 min
step  7070/25000 | loss  1.701 |  1.11 steps/s | ETA 268.1 min
step  7080/25000 | loss  1.638 |  1.11 steps/s | ETA 267.9 min
step  7090/25000 | loss  1.613 |  1.11 steps/s | ETA 267.8 min
step  7100/25000 | loss  1.630 |  1.11 steps/s | ETA 267.6 min
step  7110/25000 | loss  1.617 |  1.11 steps/s | ETA 267.4 min
step  7120/25000 | loss  1.611 |  1.12 steps/s | ETA 267.2 min
step  7130/25000 | loss  1.637 |  1.12 steps/s | ETA 267.1 min
step  7140/25000 | loss  1.644 |  1.12 steps/s | ETA 266.9 min
step  7150/25000 | loss  1.652 |  1.12 steps/s | ETA 266.7 min
step  7160/25000 | loss  1.677 |  1.12 steps/s | ETA 266.6 min
step  7170/25000 | loss  1.650 |  1.12 steps/s | ETA 266.4 min
step  7180/25000 | loss  1.649 |  1.12 steps/s | ETA 266.2 min
step  7190/25000 | loss  1.673 |  1.12 steps/s | ETA 266.0 min
step  7200/25000 | loss  1.647 |  1.12 steps/s | ETA 265.9 min
step  7210/25000 | loss  1.637 |  1.12 steps/s | ETA 265.7 min
step  7220/25000 | loss  1.662 |  1.12 steps/s | ETA 265.5 min
step  7230/25000 | loss  1.663 |  1.12 steps/s | ETA 265.4 min
